REQUEST_ID,CREATED_ON,REQUEST_TYPE,REQUEST_ORIGIN,STATUS,DEPARTMENT,NEIGHBORHOOD,COUNCIL_DISTRICT,WARD,TRACT,PUBLIC_WORKS_DIVISION,PLI_DIVISION,POLICE_ZONE,FIRE_ZONE,X,Y,GEO_ACCURACY
293098,2018-10-03T15:38:00,"Manhole Covers, PWSA",Call Center,1,Pittsburgh Water and Sewer Authority,Manchester,6,21,42003210700,1,21,1,8-Jan,-80.0272133,40.4567925,EXACT
293097,2018-10-03T15:35:00,Maintenance Issue,Report2Gov iOS,1,DOMI - TrafficShop,East Hills,9,13,42003130600,2,13,5,17-Mar,-79.88187905,40.45230495,APPROXIMATE
293096,2018-10-03T15:34:00,Request New Sign,Call Center,1,,South Side Slopes,3,16,42003160800,3,16,3,24-Apr,-79.9744009,40.4230943,EXACT
293095,2018-10-03T15:29:00,Early Set Out,Call Center,1,DPW - Refuse,Squirrel Hill South,5,14,42003141400,3,14,4,15-Feb,-79.92071151,40.42425231,APPROXIMATE
293094,2018-10-03T15:27:00,Overgrowth,Call Center,3,DPW - Street Maintenance,Brookline,4,19,42003191800,5,19,6,26-Apr,-80.0136564,40.3906883,EXACT
293093,2018-10-03T15:25:00,Weeds/Debris,Call Center,1,"Permits, Licenses and Inspections",Brookline,4,19,42003191800,5,19,6,25-Apr,-80.0117667,40.3885519,EXACT
293092,2018-10-03T15:24:00,Weeds/Debris,Call Center,3,"Permits, Licenses and Inspections",South Side Flats,3,16,42003160900,3,16,3,24-Apr,-79.97522735,40.4278895,EXACT
293091,2018-10-03T15:21:00,Building Maintenance,Website,1,"Permits, Licenses and Inspections",Brookline,4,19,42003191800,5,19,6,26-Apr,-80.02057213,40.39222856,APPROXIMATE
293090,2018-10-03T15:20:00,Building Without a Permit,Website,1,"Permits, Licenses and Inspections",Central Northside,1,22,42003220600,1,22,1,6-Jan,-80.00464941,40.45671206,APPROXIMATE
293088,2018-10-03T15:17:00,Refuse Violations,Control Panel,0,DPW - Refuse,South Side Slopes,3,17,42003170600,3,17,3,3-Apr,-79.98019667,40.42215617,APPROXIMATE
293087,2018-10-03T15:15:00,Potholes,Call Center,1,DPW - Street Maintenance,Sheraden,2,20,42003562500,5,20,6,16-Jan,-80.0421891,40.4535071,EXACT
293086,2018-10-03T15:14:00,Building Maintenance,Website,0,"Permits, Licenses and Inspections",Central Northside,1,22,42003220600,1,22,1,6-Jan,-80.0048684,40.45657388,APPROXIMATE
293083,2018-10-03T15:11:00,Building Without a Permit,Website,0,"Permits, Licenses and Inspections",East Allegheny,1,23,42003563200,1,23,1,20-Jan,-79.99792814,40.45284668,APPROXIMATE
293082,2018-10-03T15:10:00,Refuse Violations,Control Panel,1,DPW - Refuse,South Side Slopes,3,16,42003160800,3,16,3,24-Apr,-79.97100485,40.42287929,APPROXIMATE
293080,2018-10-03T15:08:00,Rodent control,Website,1,Animal Care & Control,East Allegheny,1,23,42003563200,1,23,1,5-Jan,-79.99720715,40.45709039,APPROXIMATE
293079,2018-10-03T15:07:00,Building Maintenance,Website,3,"Permits, Licenses and Inspections",East Allegheny,1,23,42003563200,1,23,1,5-Jan,-79.99726255,40.45745197,APPROXIMATE
293078,2018-10-03T15:06:00,Building Maintenance,Website,3,"Permits, Licenses and Inspections",East Allegheny,1,23,42003563200,1,23,1,5-Jan,-79.99716531,40.45721391,APPROXIMATE
293077,2018-10-03T15:06:00,Refuse Violations,Control Panel,1,DPW - Refuse,South Side Slopes,3,17,42003170600,3,17,3,3-Apr,-79.98008985,40.42213721,APPROXIMATE
293076,2018-10-03T15:05:00,Building Maintenance,Website,1,"Permits, Licenses and Inspections",East Allegheny,1,23,42003563200,1,23,1,5-Jan,-79.99710282,40.45748188,APPROXIMATE
293074,2018-10-03T15:04:00,Overgrowth,Call Center,3,DPW - Street Maintenance,Westwood,2,20,42003563100,5,20,6,17-Jan,-80.0418129,40.4363046,EXACT
293075,2018-10-03T15:04:00,Refuse Violations,Control Panel,1,DPW - Refuse,South Side Slopes,3,17,42003170600,3,17,3,22-Apr,-79.98461837,40.41985098,APPROXIMATE
293073,2018-10-03T15:03:00,Refuse Violations,Control Panel,1,DPW - Refuse,South Side Slopes,3,17,42003170600,3,17,3,22-Apr,-79.98432609,40.41974259,APPROXIMATE
293071,2018-10-03T15:02:00,Board Up (PLI referral to DPW),Control Panel,1,DPW - Construction Division,Carrick,4,29,42003290200,3,29,3,12-Apr,-79.98762133,40.3991964,APPROXIMATE
293070,2018-10-03T15:00:00,Abandoned Vehicle (parked on street),Call Center,1,Police - AVU,South Side Flats,3,17,42003170200,3,17,3,24-Apr,-79.97896621,40.43051101,APPROXIMATE
293069,2018-10-03T14:55:00,Maintenance Issue,Call Center,3,DOMI - TrafficShop,Upper Hill,6,5,42003050600,3,5,2,22-Feb,-79.95975099,40.45539334,APPROXIMATE
293068,2018-10-03T14:54:00,Potholes,Call Center,1,DPW - Street Maintenance,Banksville,2,20,42003202300,5,20,6,9-Apr,-80.0403386,40.4025302,EXACT
293066,2018-10-03T14:51:00,Potholes,Call Center,1,DPW - Street Maintenance,Upper Hill,6,5,42003050600,3,5,2,22-Feb,-79.9637031,40.4545386,EXACT
293067,2018-10-03T14:51:00,Vacant Building,Control Panel,3,"Permits, Licenses and Inspections",Allentown,3,18,42003180300,5,18,3,6-Apr,-79.9934477,40.4194315,EXACT
293065,2018-10-03T14:48:00,Potholes,Call Center,1,DPW - Street Maintenance,Greenfield,5,15,42003151600,3,15,4,12-Feb,-79.9415718,40.4234314,EXACT
293064,2018-10-03T14:43:00,Wires,Call Center,1,DOMI - Permits,Stanton Heights,9,10,42003101800,2,10,5,5-Mar,-79.9459159,40.4788635,EXACT
293063,2018-10-03T14:42:00,Patrol,Call Center,3,Police - Zones 1-6,Manchester,6,21,42003210700,1,21,1,8-Jan,-80.02664723,40.45716198,APPROXIMATE
293062,2018-10-03T14:39:00,Vacant Building,Control Panel,3,"Permits, Licenses and Inspections",Homewood North,9,13,42003130200,2,13,5,17-Mar,-79.8947257,40.4605824,EXACT
293061,2018-10-03T14:35:00,Street Light - Repair,Website,1,Allegheny City Electric,Carrick,4,29,42003290200,3,29,3,12-Apr,-79.9834098,40.3936653,EXACT
293059,2018-10-03T14:32:00,Potholes,Call Center,1,DPW - Street Maintenance,Mount Washington,2,19,42003191400,5,19,3,27-Apr,-80.0123857,40.4233407,EXACT
293060,2018-10-03T14:32:00,Dead Animal,Call Center,1,Animal Care & Control,Windgap,2,28,42003563000,5,28,6,16-Jan,-80.0741294,40.456135,EXACT
293058,2018-10-03T14:30:00,Patrol,Call Center,0,Police - Zones 1-6,Arlington,3,16,42003561600,3,16,3,8-Apr,-79.97360883,40.41502578,APPROXIMATE
293057,2018-10-03T14:25:00,Building Maintenance,Call Center,1,"Permits, Licenses and Inspections",Greenfield,5,15,42003151700,3,15,4,15-Feb,-79.93163373,40.42528684,APPROXIMATE
293056,2018-10-03T14:19:00,Vacant Building,Control Panel,3,"Permits, Licenses and Inspections",Brighton Heights,1,27,42003270800,1,27,1,14-Jan,-80.033761,40.483051,EXACT
293055,2018-10-03T14:17:00,Weeds/Debris,Website,0,"Permits, Licenses and Inspections",Bloomfield,7,9,42003090300,2,9,5,6-Mar,-79.9493806,40.4643969,EXACT
293053,2018-10-03T14:15:00,Weeds/Debris,Control Panel,1,"Permits, Licenses and Inspections",South Side Slopes,3,16,42003160800,3,16,3,22-Apr,-79.9739384,40.4187428,EXACT
293050,2018-10-03T14:14:00,Potholes,Call Center,3,DPW - Street Maintenance,Brookline,4,19,42003191800,5,19,6,26-Apr,-80.0209862,40.3915377,EXACT
293052,2018-10-03T14:14:00,Weeds/Debris,Control Panel,3,"Permits, Licenses and Inspections",South Side Slopes,3,16,42003160800,3,16,3,22-Apr,-79.9740133,40.4187485,EXACT
293051,2018-10-03T14:14:00,Refuse Violations,Control Panel,0,DPW - Refuse,South Side Slopes,3,16,42003160800,3,16,3,24-Apr,-79.9706861,40.4230004,APPROXIMATE
293049,2018-10-03T14:13:00,Weeds/Debris,Control Panel,1,"Permits, Licenses and Inspections",South Side Slopes,3,16,42003160800,3,16,3,22-Apr,-79.974084,40.418759,EXACT
293048,2018-10-03T14:13:00,Request New Sign,Call Center,1,DOMI - Traffic,Strip District,7,2,42003020300,6,2,2,3-Feb,-79.9917592,40.4464569,EXACT
293046,2018-10-03T14:12:00,Weeds/Debris,Control Panel,1,"Permits, Licenses and Inspections",South Side Slopes,3,16,42003160800,3,16,3,22-Apr,-79.974155,40.418768,EXACT
293045,2018-10-03T14:11:00,Refuse Violations,Control Panel,0,DPW - Refuse,South Side Slopes,3,16,42003160800,3,16,3,22-Apr,-79.96881476,40.41902799,APPROXIMATE
293044,2018-10-03T14:09:00,Refuse Violations,Control Panel,0,DPW - Refuse,South Side Slopes,3,16,42003160800,3,16,3,22-Apr,-79.96861534,40.41932624,APPROXIMATE
293043,2018-10-03T14:08:00,Playground,Call Center,1,DPW - Park Maintenance,Greenfield,5,15,42003151700,3,15,4,12-Feb,-79.9363209,40.4241708,EXACT
293042,2018-10-03T14:07:00,Traffic Shop ,Call Center,3,DOMI - TrafficShop,West Oakland,6,4,42003040200,3,4,4,10-Feb,-79.96767113,40.43745157,APPROXIMATE
293041,2018-10-03T14:07:00,Dead Tree (3TB),Control Panel,0,DPW - Construction Division,Carrick,4,29,42003290100,3,29,3,23-Apr,-79.99439926,40.40191785,APPROXIMATE
293040,2018-10-03T14:06:00,Patrol,Call Center,0,Police - Zones 1-6,Knoxville,3,30,42003300100,5,30,3,7-Apr,-79.99382082,40.40878886,APPROXIMATE
293039,2018-10-03T14:04:00,Vacant Building,Control Panel,3,"Permits, Licenses and Inspections",Carrick,4,29,42003290200,3,29,3,12-Apr,-79.9856097,40.3914845,EXACT
293037,2018-10-03T13:54:00,Potholes,Call Center,1,DPW - Street Maintenance,Hazelwood,5,15,42003562300,3,15,4,13-Feb,-79.9402948,40.4036839,EXACT
293038,2018-10-03T13:54:00,Overgrowth,Call Center,1,DPW - Street Maintenance,Hazelwood,5,15,42003562300,3,15,4,13-Feb,-79.9402948,40.4036839,EXACT
293036,2018-10-03T13:49:00,"Graffiti, Documentation",Call Center,1,Police - Zones 1-6,Knoxville,3,30,42003300100,5,30,3,7-Apr,-79.9920627,40.4121978,EXACT
293035,2018-10-03T13:47:00,Board Up (PLI referral to DPW),Control Panel,1,DPW - Construction Division,Marshall-Shadeland,1,27,42003271500,1,27,1,14-Jan,-80.03429479,40.47179069,APPROXIMATE
293034,2018-10-03T13:46:00,HVAC Not Functioning,Call Center,1,"Permits, Licenses and Inspections",South Side Flats,3,17,42003170200,3,17,3,24-Apr,-79.97927547,40.43025083,APPROXIMATE
293033,2018-10-03T13:45:00,Electrical Violation,Call Center,1,"Permits, Licenses and Inspections",Hazelwood,5,15,42003562300,3,15,4,12-Feb,-79.92917218,40.41411448,APPROXIMATE
293032,2018-10-03T13:45:00,Weeds/Debris,Website,1,"Permits, Licenses and Inspections",Perry North,1,26,42003260700,1,26,1,15-Jan,-80.01232927,40.48681488,EXACT
293031,2018-10-03T13:40:00,Maintenance Issue,Call Center,1,DOMI - TrafficShop,Troy Hill,1,24,42003240600,1,24,1,2-Jan,-79.97940728,40.46858305,APPROXIMATE
293030,2018-10-03T13:39:00,Road,Call Center,0,DOMI - Permits,Overbrook,4,32,42003320700,5,32,3,25-Apr,-79.99850766,40.38395702,EXACT
293029,2018-10-03T13:38:00,Illegal Parking,Call Center,3,Police - Zones 1-6,Marshall-Shadeland,1,27,42003271500,1,27,1,14-Jan,-80.0338418,40.4715107,APPROXIMATE
293027,2018-10-03T13:37:00,"City Steps, Need Cleared",Call Center,3,DPW - Street Maintenance,Perry South,6,26,42003261400,1,26,1,12-Jan,-80.0116467,40.4661069,EXACT
293026,2018-10-03T13:37:00,Litter,Control Panel,1,DPW - Street Maintenance,Shadyside,8,7,42003070900,2,7,4,22-Mar,-79.9353702,40.4550779,EXACT
293028,2018-10-03T13:37:00,Replace/Repair a Sign,Call Center,1,DOMI - TrafficShop,Lower Lawrenceville,7,6,42003060300,2,6,2,3-Mar,-79.9654869,40.4656273,EXACT
293024,2018-10-03T13:33:00,Patrol,Call Center,0,Police - Zones 1-6,Arlington,3,16,42003561600,3,16,3,8-Apr,-79.97905186,40.41629808,APPROXIMATE
293025,2018-10-03T13:33:00,Unpermitted Electrical Work,Control Panel,1,"Permits, Licenses and Inspections",Brighton Heights,1,27,42003270800,1,27,1,14-Jan,-80.03746701,40.4885547,APPROXIMATE
293023,2018-10-03T13:29:00,Permit Parking (Residential Parking Permit),Call Center,1,Parking Authority,Chateau,6,21,42003980600,1,21,1,8-Jan,-80.03092364,40.45329766,APPROXIMATE
293022,2018-10-03T13:27:00,Missed Pick Up,Website,1,DPW - Refuse,Brighton Heights,1,27,42003270100,1,27,1,14-Jan,-80.03872587,40.48401669,APPROXIMATE
293021,2018-10-03T13:27:00,Sinkhole,Call Center,1,DPW - Street Maintenance,Allegheny West,1,22,42003562700,1,22,1,7-Jan,-80.0163714,40.4515162,EXACT
293020,2018-10-03T13:16:00,Litter,Call Center,1,DPW - Street Maintenance,Lincoln-Lemington-Belmar,9,12,42003561900,2,12,5,18-Mar,-79.89193408,40.46397257,EXACT
293019,2018-10-03T13:14:00,Litter,Call Center,1,DPW - Street Maintenance,Central Business District,6,2,42003020100,6,2,2,3-Jan,-79.996284,40.44289,EXACT
293017,2018-10-03T13:10:00,Other (please describe),Website,1,Animal Care & Control,,,,,,,,,,,OUT_OF_BOUNDS
293016,2018-10-03T13:10:00,Street Cleaning/Sweeping,Call Center,3,DPW - Street Maintenance,Carrick,4,29,42003290200,3,29,3,12-Apr,-79.9824298,40.3930533,EXACT
293018,2018-10-03T13:10:00,Potholes,Call Center,1,DPW - Street Maintenance,Overbrook,4,32,42003320700,5,32,3,25-Apr,-79.998225,40.3850075,EXACT
293014,2018-10-03T13:08:00,Potholes,Call Center,1,DPW - Street Maintenance,Central Oakland,3,4,42003040500,3,4,4,14-Feb,-79.9558719,40.4392364,EXACT
293015,2018-10-03T13:08:00,Missed Pick Up,Call Center,1,DPW - Refuse,Marshall-Shadeland,1,27,42003271500,1,27,1,14-Jan,-80.02759087,40.47068208,APPROXIMATE
293013,2018-10-03T13:03:00,Broken Sidewalk,Website,1,"Permits, Licenses and Inspections",Spring Hill-City View,1,24,42003262000,1,24,1,24-Jan,-79.99278174,40.46539235,EXACT
293012,2018-10-03T13:00:00,Paving Request,Call Center,1,DOMI - Asphalt,Lincoln-Lemington-Belmar,9,12,42003120300,2,12,5,15-Mar,-79.903604,40.4645929,EXACT
293010,2018-10-03T12:59:00,Dead tree (Public property),Call Center,3,DPW - Forestry Division,Marshall-Shadeland,1,27,42003270400,1,27,1,9-Jan,-80.0293671,40.464543,EXACT
293009,2018-10-03T12:57:00,Vacant Building,Control Panel,3,"Permits, Licenses and Inspections",Allentown,3,18,42003180300,5,18,3,6-Apr,-79.9935405,40.420676,EXACT
293008,2018-10-03T12:55:00,Potholes,Call Center,1,DPW - Street Maintenance,Central Lawrenceville,7,9,42003090100,2,9,2,3-Mar,-79.9612333,40.4730232,EXACT
293007,2018-10-03T12:55:00,Boat/Trailer on Street,Call Center,0,Police - Zones 1-6,Greenfield,5,15,42003151700,3,15,4,15-Feb,-79.92752923,40.42281498,APPROXIMATE
293006,2018-10-03T12:53:00,City Source (CDBG),Call Center,0,"City Source Associates, Inc.",Allegheny Center,1,22,42003562700,1,22,1,6-Jan,-80.00507085,40.45235967,APPROXIMATE
293005,2018-10-03T12:48:00,Replace/Repair a Sign,Call Center,1,DOMI - TrafficShop,Greenfield,5,15,42003151700,3,15,4,15-Feb,-79.927766,40.4221039,EXACT
293004,2018-10-03T12:47:00,Weeds/Debris,Call Center,1,"Permits, Licenses and Inspections",Carrick,4,29,42003290400,3,29,3,23-Apr,-79.99095872,40.38725224,EXACT
293003,2018-10-03T12:37:00,Potholes,Call Center,1,DPW - Street Maintenance,Lincoln-Lemington-Belmar,9,12,42003120300,2,12,5,15-Mar,-79.9030949,40.4644794,EXACT
293002,2018-10-03T12:35:00,Weeds/Debris,Control Panel,3,"Permits, Licenses and Inspections",Middle Hill,6,5,42003050100,3,5,2,5-Feb,-79.9765728,40.4484106,EXACT
293001,2018-10-03T12:33:00,Smoke detectors,Call Center,1,Fire Bureau,Bloomfield,7,9,42003090300,2,9,5,6-Mar,-79.95118914,40.46435394,APPROXIMATE
293000,2018-10-03T12:33:00,Weeds/Debris,Control Panel,3,"Permits, Licenses and Inspections",Middle Hill,6,5,42003050100,3,5,2,5-Feb,-79.9771269,40.4485675,EXACT
292998,2018-10-03T12:31:00,Landslide,Website,0,DOMI - Construction,Marshall-Shadeland,1,27,42003271500,1,27,1,14-Jan,-80.0345,40.471223,EXACT
292999,2018-10-03T12:31:00,Building Maintenance,Call Center,3,"Permits, Licenses and Inspections",Bloomfield,7,8,42003080200,2,8,5,1-Mar,-79.94928194,40.45947344,APPROXIMATE
292997,2018-10-03T12:31:00,Retaining Wall Maintenance,Website,1,"Permits, Licenses and Inspections",Spring Hill-City View,1,24,42003262000,1,24,1,24-Jan,-79.99440817,40.46342101,APPROXIMATE
292996,2018-10-03T12:28:00,Litter,Call Center,1,DPW - Street Maintenance,Mount Washington,2,19,42003190300,5,19,3,1-Apr,-80.0136916,40.4317083,EXACT
292995,2018-10-03T12:24:00,Potholes,Call Center,1,DPW - Street Maintenance,Brookline,4,19,42003191800,5,19,6,26-Apr,-80.0267277,40.3914993,EXACT
292994,2018-10-03T12:23:00,Potholes,Call Center,3,DPW - Street Maintenance,Greenfield,5,15,42003151700,3,15,4,12-Feb,-79.9300101,40.4227491,EXACT
292993,2018-10-03T12:21:00,Tree Fallen Across Road,Call Center,3,DPW - Street Maintenance,South Side Slopes,3,16,42003160800,3,16,3,22-Apr,-79.9669001,40.418021,EXACT
292992,2018-10-03T12:20:00,Tree Removal,Call Center,1,DPW - Forestry Division,Perry North,1,26,42003260200,1,26,1,15-Jan,-80.0269895,40.4900611,EXACT
292991,2018-10-03T12:14:00,Sidewalk Closure Violation,Website,0,DOMI - Permits,Spring Hill-City View,1,24,42003262000,1,24,1,24-Jan,-79.99416078,40.46328131,APPROXIMATE
292990,2018-10-03T12:10:00,Pedestrian/Bicycle Concerns,Control Panel,3,DOMI - Traffic,North Oakland,8,4,42003040400,3,4,4,9-Feb,-79.9490174,40.4469307,EXACT
292989,2018-10-03T12:09:00,Playground,Call Center,3,DPW - Park Maintenance,Homewood North,9,13,42003130200,2,13,5,17-Mar,-79.8893567,40.4562205,EXACT
292987,2018-10-03T12:07:00,Drainage/Leak,Call Center,1,DPW - Street Maintenance,Oakwood,2,28,42003562800,5,28,6,19-Jan,-80.0651544,40.4289715,EXACT
292988,2018-10-03T12:07:00,Traffic,Call Center,3,DOMI - Traffic,South Side Slopes,3,17,42003170600,3,17,3,3-Apr,-79.9855964,40.4254229,EXACT
292986,2018-10-03T12:04:00,Performance,Website,0,OMI,Squirrel Hill North,8,14,42003140200,3,14,4,17-Feb,-79.92965411,40.4473262,APPROXIMATE
292985,2018-10-03T12:02:00,Rodent control,Call Center,1,Animal Care & Control,Brookline,4,32,42003320600,5,32,6,25-Apr,-80.00371895,40.39267319,APPROXIMATE
292984,2018-10-03T12:01:00,Potholes,Call Center,1,DPW - Street Maintenance,Mount Washington,2,19,42003190300,5,19,3,1-Apr,-80.0139943,40.4338111,EXACT
292983,2018-10-03T12:00:00,Paving Request,Call Center,1,DOMI - Asphalt,Mount Washington,2,19,42003190300,5,19,3,1-Apr,-80.0143205,40.4329546,EXACT
292982,2018-10-03T11:59:00,Litter,Call Center,3,DPW - Street Maintenance,Mount Washington,2,19,42003190300,5,19,3,1-Apr,-80.0138006,40.4355072,EXACT
292981,2018-10-03T11:57:00,Overgrowth,Call Center,3,DPW - Street Maintenance,Central Lawrenceville,7,9,42003090100,2,9,2,3-Mar,-79.961973,40.4737889,EXACT
292979,2018-10-03T11:56:00,City Source (CDBG),Call Center,0,"City Source Associates, Inc.",Central Lawrenceville,7,9,42003090100,2,9,2,3-Mar,-79.96367523,40.47262233,APPROXIMATE
292980,2018-10-03T11:56:00,Weeds/Debris,Call Center,1,"Permits, Licenses and Inspections",Carrick,4,29,42003290400,3,29,3,23-Apr,-79.9907544,40.3872363,EXACT
292978,2018-10-03T11:54:00,Hydrant,Call Center,1,Pittsburgh Water and Sewer Authority,Central Business District,6,2,42003020100,6,2,2,3-Jan,-79.99545032,40.44458743,EXACT
